session_id,user_id,entry_point,time_of_day,day_of_week,is_weekend,network_type,scroll_velocity,first_tap_depth,session_gap_hours,previous_session_converted,regional_event_active,intent_label,converted,session_value_score
sess_00282,usr_2393,organic,14,5,True,cellular,277.6,1,17.6,True,False,browse,False,0.5182
sess_00283,usr_1953,push_notification,10,4,False,wifi,99.9,2,4.5,False,True,act,True,0.7715
sess_00284,usr_2060,push_notification,15,2,False,wifi,291.1,1,34.3,False,False,browse,False,0.2948
sess_00285,usr_2176,organic,6,2,False,cellular,199.1,1,2.3,True,False,browse,False,0.5465
sess_00286,usr_0645,organic,1,1,False,cellular,116.7,3,63.8,False,True,act,True,0.7711
sess_00287,usr_0233,organic,17,2,False,wifi,259.1,1,84.9,False,False,browse,False,0.4759
sess_00288,usr_2081,widget,13,4,False,wifi,272.2,2,22.8,False,False,browse,True,0.5655
sess_00289,usr_0329,organic,18,6,True,wifi,229.2,4,20.4,True,False,browse,False,0.458
sess_00290,usr_0762,push_notification,16,4,False,wifi,254.2,1,6.6,False,False,browse,False,0.4968
sess_00291,usr_0281,organic,23,3,False,cellular,195.2,4,13.0,True,False,browse,True,0.8002
sess_00292,usr_2438,push_notification,17,2,False,cellular,178.0,1,6.9,False,False,act,False,0.563
sess_00293,usr_0279,organic,5,1,False,wifi,161.6,2,25.7,False,False,act,True,0.8933
sess_00294,usr_0964,widget,9,0,False,cellular,339.6,1,62.7,False,True,browse,False,0.4964
sess_00295,usr_1654,push_notification,20,6,True,cellular,31.3,3,56.6,False,False,act,True,0.5487
sess_00296,usr_0492,widget,23,0,False,cellular,199.7,1,2.4,False,False,browse,False,0.5046
sess_00297,usr_2334,push_notification,20,2,False,wifi,95.0,3,51.7,False,False,act,True,0.8323
sess_00298,usr_1009,push_notification,17,0,False,wifi,81.1,2,6.3,False,False,act,True,0.7813
sess_00299,usr_2372,push_notification,12,4,False,cellular,67.9,2,30.0,True,False,act,True,0.8659
sess_00300,usr_2436,push_notification,8,3,False,wifi,170.9,3,6.6,False,False,act,True,0.6686
sess_00301,usr_0163,organic,12,6,True,wifi,328.3,1,43.9,False,True,browse,False,0.3439
sess_00302,usr_0336,widget,10,2,False,cellular,138.0,3,8.7,True,True,act,True,0.8718
sess_00303,usr_1718,organic,22,6,True,wifi,220.8,1,9.6,False,False,browse,True,0.8091
sess_00304,usr_2391,organic,12,2,False,cellular,204.2,1,118.8,False,False,browse,False,0.3487
sess_00305,usr_2316,widget,8,5,True,cellular,284.5,1,9.7,False,False,browse,False,0.312
sess_00306,usr_2142,widget,10,5,True,cellular,291.3,1,18.1,False,False,browse,True,0.6116
sess_00307,usr_1296,push_notification,11,6,True,cellular,143.6,3,29.3,False,False,act,True,0.6215
sess_00308,usr_1069,push_notification,18,2,False,wifi,118.3,2,11.3,True,False,act,True,0.5951
sess_00309,usr_0837,widget,21,2,False,cellular,355.0,1,21.5,False,False,browse,False,0.3201
sess_00310,usr_1287,organic,10,2,False,cellular,307.4,3,38.5,True,False,browse,False,0.2372
sess_00311,usr_0978,push_notification,14,6,True,wifi,212.3,3,168.0,True,False,act,True,0.6036
sess_00312,usr_1088,push_notification,17,0,False,cellular,225.4,1,7.4,True,False,browse,False,0.4413
sess_00313,usr_1622,organic,20,1,False,wifi,147.2,4,21.6,True,True,act,True,0.7753
sess_00314,usr_0537,organic,18,0,False,cellular,293.5,2,17.1,True,False,browse,True,0.6234
sess_00315,usr_1229,widget,19,5,True,cellular,119.1,2,17.0,False,False,act,False,0.3307
sess_00316,usr_1873,push_notification,13,2,False,wifi,190.7,1,14.0,True,False,browse,False,0.3919
sess_00317,usr_1296,organic,11,1,False,cellular,77.7,3,3.4,True,False,act,True,0.8012
sess_00318,usr_0298,widget,6,2,False,wifi,113.3,1,94.8,True,False,act,False,0.2814
sess_00319,usr_0039,widget,15,1,False,cellular,56.0,2,2.3,False,False,act,True,0.8747
sess_00320,usr_1878,push_notification,6,1,False,wifi,235.7,2,5.8,False,False,browse,False,0.3216
sess_00321,usr_2307,organic,15,5,True,cellular,234.8,4,59.0,True,False,browse,False,0.3665
sess_00322,usr_0410,push_notification,11,5,True,wifi,104.1,2,3.8,False,False,act,True,0.8074
sess_00323,usr_0301,organic,20,0,False,wifi,169.2,1,10.4,False,False,browse,False,0.2647
sess_00324,usr_2203,organic,6,0,False,wifi,109.4,2,6.4,False,True,act,False,0.5167
sess_00325,usr_0874,organic,20,1,False,wifi,292.6,2,2.3,True,False,browse,False,0.3833
sess_00326,usr_2073,widget,9,6,True,wifi,107.6,3,19.9,True,False,act,False,0.5162
sess_00327,usr_1087,push_notification,11,2,False,wifi,262.5,2,48.5,False,False,browse,False,0.543
sess_00328,usr_0543,organic,14,4,False,cellular,225.7,2,168.0,False,False,browse,False,0.4437
sess_00329,usr_1430,organic,17,3,False,wifi,275.2,1,38.1,False,False,browse,False,0.2133
sess_00330,usr_0282,push_notification,20,3,False,cellular,314.7,1,26.6,False,False,browse,False,0.5637
sess_00331,usr_1001,push_notification,20,5,True,wifi,400.4,1,1.7,False,False,browse,False,0.5263
sess_00332,usr_1514,push_notification,15,6,True,cellular,221.8,4,7.3,False,False,browse,False,0.268
sess_00333,usr_1168,push_notification,15,1,False,wifi,134.5,2,5.9,True,False,act,True,0.6716
sess_00334,usr_0647,widget,17,4,False,cellular,180.3,2,46.5,False,False,act,True,0.8315
sess_00335,usr_1795,organic,13,4,False,cellular,303.6,2,8.0,True,False,browse,False,0.3388
sess_00336,usr_2226,push_notification,17,5,True,wifi,118.8,2,4.3,False,False,act,True,0.5375
sess_00337,usr_1240,push_notification,15,3,False,wifi,118.3,2,14.8,False,False,act,True,0.8612
sess_00338,usr_2167,push_notification,17,2,False,wifi,427.5,1,92.0,True,False,browse,False,0.4036
sess_00339,usr_0033,organic,10,2,False,cellular,160.3,2,3.1,True,False,act,True,0.7844
sess_00340,usr_2272,push_notification,9,2,False,wifi,246.7,2,16.7,False,False,browse,True,0.8254
sess_00341,usr_1227,push_notification,19,6,True,cellular,347.2,1,18.1,False,False,browse,False,0.5554
sess_00342,usr_0425,push_notification,14,2,False,cellular,125.5,3,17.8,False,False,act,True,0.6616
sess_00343,usr_0551,widget,11,3,False,cellular,262.1,1,58.8,False,True,browse,False,0.3009
sess_00344,usr_1084,widget,12,1,False,cellular,194.1,1,124.2,True,False,browse,False,0.4792
sess_00345,usr_0473,push_notification,21,3,False,cellular,129.7,4,11.3,False,False,act,True,0.8196
sess_00346,usr_0439,organic,19,1,False,wifi,166.1,2,4.2,False,True,browse,False,0.2391
sess_00347,usr_2267,push_notification,16,6,True,wifi,123.9,4,8.7,False,False,act,True,0.6537
sess_00348,usr_0637,organic,12,3,False,wifi,366.4,1,31.6,False,False,browse,False,0.5325
sess_00349,usr_1116,push_notification,11,4,False,cellular,46.5,2,8.8,False,False,act,False,0.4948
sess_00350,usr_1155,push_notification,12,1,False,cellular,99.9,3,1.1,True,False,act,True,0.8119
sess_00351,usr_2478,organic,4,1,False,wifi,75.7,1,10.8,False,False,act,False,0.5618
sess_00352,usr_0863,organic,20,0,False,wifi,179.8,2,11.3,False,True,act,False,0.4893
sess_00353,usr_1405,widget,18,4,False,cellular,229.9,1,13.9,True,False,browse,False,0.2447
sess_00354,usr_0834,widget,16,6,True,wifi,378.4,4,22.8,False,False,browse,False,0.2556
sess_00355,usr_1082,organic,20,5,True,wifi,462.4,1,132.4,False,False,browse,False,0.2808
sess_00356,usr_2071,organic,17,0,False,cellular,307.6,1,17.7,True,False,browse,False,0.5354
sess_00357,usr_2002,organic,19,1,False,wifi,455.7,1,14.8,False,False,browse,False,0.3608
sess_00358,usr_1029,organic,14,6,True,wifi,328.8,2,87.1,True,False,browse,False,0.5199
sess_00359,usr_0209,push_notification,7,4,False,wifi,71.2,2,1.8,True,False,act,False,0.5049
sess_00360,usr_0379,widget,18,6,True,wifi,363.2,1,8.0,False,True,browse,False,0.5576
sess_00361,usr_1735,push_notification,18,2,False,cellular,58.9,2,51.8,False,True,act,True,0.8219
sess_00362,usr_1134,organic,22,2,False,cellular,238.8,1,1.4,False,False,browse,False,0.4631
sess_00363,usr_0181,push_notification,23,4,False,cellular,83.4,2,1.5,False,False,act,True,0.6627
sess_00364,usr_0015,push_notification,17,1,False,cellular,94.2,3,21.5,False,False,act,False,0.5389
sess_00365,usr_1367,push_notification,14,1,False,wifi,126.1,2,7.1,False,False,act,True,0.6187
sess_00366,usr_0536,organic,3,4,False,wifi,155.2,4,4.8,False,False,act,True,0.7768
sess_00367,usr_1073,widget,7,5,True,wifi,443.4,2,0.7,True,False,browse,True,0.7274
sess_00368,usr_0662,push_notification,12,6,True,wifi,10.0,2,21.2,False,False,act,True,0.6629
sess_00369,usr_1810,widget,9,6,True,wifi,385.7,1,60.1,True,False,browse,True,0.6196
sess_00370,usr_2260,organic,13,3,False,wifi,157.6,2,5.3,False,False,browse,False,0.5559
sess_00371,usr_1752,push_notification,18,0,False,wifi,134.8,1,12.1,False,False,act,False,0.2979
sess_00372,usr_2298,push_notification,17,4,False,wifi,167.2,3,9.4,True,False,act,True,0.7573
sess_00373,usr_0040,organic,1,3,False,cellular,262.6,4,10.0,False,False,browse,False,0.3083
sess_00374,usr_0459,organic,18,0,False,cellular,136.7,3,33.8,False,False,act,True,0.6567
sess_00375,usr_0309,widget,19,6,True,wifi,128.8,2,10.8,True,False,act,False,0.5304
sess_00376,usr_0611,push_notification,1,1,False,wifi,184.9,2,12.2,False,True,act,True,0.8516
sess_00377,usr_2235,organic,23,1,False,wifi,108.3,3,1.7,False,False,act,True,0.8402
sess_00378,usr_0148,organic,6,5,True,wifi,83.5,2,9.8,False,True,act,True,0.6139
sess_00379,usr_1513,organic,15,4,False,cellular,180.9,1,8.9,False,True,browse,True,0.8209
sess_00380,usr_2386,push_notification,10,0,False,cellular,123.5,2,14.2,False,False,act,False,0.6076
sess_00381,usr_2264,widget,9,3,False,cellular,144.5,3,7.8,True,False,act,True,0.7926
sess_00382,usr_0607,widget,22,1,False,cellular,297.5,5,4.2,True,False,browse,False,0.2948
sess_00383,usr_1761,widget,19,5,True,wifi,114.5,2,13.3,False,False,act,True,0.8014
sess_00384,usr_0523,organic,7,6,True,cellular,266.2,1,8.1,True,True,browse,False,0.3202
sess_00385,usr_0172,push_notification,17,6,True,wifi,79.3,2,16.0,True,True,act,True,0.692
sess_00386,usr_1263,push_notification,8,3,False,cellular,139.6,2,8.1,True,False,act,False,0.5913
sess_00387,usr_1494,organic,0,1,False,wifi,15.2,4,41.3,True,False,act,True,0.8685
sess_00388,usr_0164,organic,5,0,False,wifi,236.9,1,1.9,False,False,browse,False,0.5327
sess_00389,usr_1466,organic,21,5,True,wifi,334.3,3,81.2,False,True,browse,False,0.3432
sess_00390,usr_0861,widget,7,0,False,wifi,448.6,4,4.1,False,False,browse,False,0.5017
sess_00391,usr_1023,widget,10,0,False,cellular,187.8,2,6.3,True,False,act,False,0.4536
sess_00392,usr_0422,organic,13,2,False,wifi,120.4,2,14.6,False,False,act,False,0.2722
sess_00393,usr_1449,push_notification,23,6,True,wifi,130.8,3,8.6,True,False,act,True,0.6258
sess_00394,usr_2294,organic,13,3,False,cellular,276.9,2,38.3,False,True,browse,False,0.5746
sess_00395,usr_1665,widget,7,6,True,wifi,358.2,1,115.3,True,False,browse,False,0.3751
sess_00396,usr_0634,push_notification,14,6,True,wifi,160.7,3,23.1,True,False,act,True,0.8402
sess_00397,usr_0970,push_notification,19,1,False,cellular,148.1,2,2.4,False,False,act,False,0.4796
sess_00398,usr_0666,push_notification,20,6,True,wifi,123.2,5,10.5,False,True,act,False,0.5113
sess_00399,usr_0726,push_notification,19,1,False,cellular,160.9,3,16.7,True,False,act,True,0.6459
sess_00400,usr_1689,organic,15,3,False,cellular,135.2,3,60.6,True,False,act,True,0.6902
sess_00401,usr_0102,widget,15,0,False,cellular,248.0,1,8.9,False,False,browse,True,0.5923
sess_00402,usr_0735,organic,22,3,False,wifi,96.6,3,4.5,False,False,act,True,0.6016
sess_00403,usr_1361,widget,16,4,False,cellular,136.6,4,8.0,False,False,act,True,0.7809
sess_00404,usr_1687,push_notification,22,0,False,cellular,118.4,1,10.7,True,False,act,True,0.7995
sess_00405,usr_1017,organic,20,6,True,cellular,287.4,1,1.2,True,False,browse,True,0.7204
sess_00406,usr_1093,widget,19,2,False,cellular,119.1,1,19.3,False,True,act,True,0.6532
sess_00407,usr_0653,push_notification,15,2,False,cellular,136.6,2,5.4,False,False,act,True,0.6113
sess_00408,usr_0443,push_notification,5,2,False,wifi,63.7,3,4.5,True,False,act,True,0.8474
sess_00409,usr_1567,push_notification,9,5,True,wifi,260.5,5,5.2,True,True,browse,True,0.5979
sess_00410,usr_0159,push_notification,17,6,True,cellular,113.0,2,29.9,False,True,act,True,0.7659
sess_00411,usr_1928,organic,19,0,False,wifi,140.7,1,14.6,False,True,browse,False,0.4593
sess_00412,usr_0912,widget,12,0,False,wifi,292.6,2,32.9,False,False,browse,False,0.3855
sess_00413,usr_0818,push_notification,19,2,False,wifi,309.2,1,3.1,False,False,browse,False,0.2442
sess_00414,usr_1886,organic,20,0,False,cellular,362.1,1,11.2,False,False,browse,False,0.3229
sess_00415,usr_1433,organic,14,1,False,cellular,363.2,3,99.3,True,False,browse,False,0.5586
sess_00416,usr_1251,organic,13,0,False,cellular,237.9,2,9.0,False,False,browse,False,0.5468
sess_00417,usr_0933,push_notification,2,2,False,cellular,172.3,3,6.3,False,False,act,True,0.8366
sess_00418,usr_0914,push_notification,18,4,False,cellular,110.0,2,6.2,False,False,act,True,0.6255
sess_00419,usr_0097,widget,22,5,True,wifi,244.5,2,28.6,True,False,act,True,0.6013
sess_00420,usr_0792,widget,6,5,True,wifi,90.8,1,91.7,True,False,act,False,0.3094
sess_00421,usr_1633,widget,8,0,False,wifi,111.6,2,1.8,False,False,act,True,0.8727
sess_00422,usr_1345,widget,8,4,False,cellular,411.0,2,25.4,False,True,browse,False,0.3757
sess_00423,usr_1142,widget,20,5,True,wifi,87.5,2,9.9,False,False,act,True,0.6414
sess_00424,usr_0285,widget,20,0,False,wifi,448.2,1,17.4,True,False,browse,False,0.4428
sess_00425,usr_1144,widget,19,6,True,cellular,120.1,2,17.6,False,True,act,False,0.5335
sess_00426,usr_1439,organic,20,3,False,cellular,225.1,2,15.3,False,False,browse,False,0.4928
sess_00427,usr_2087,push_notification,17,0,False,cellular,91.5,4,13.5,False,False,act,True,0.8263
sess_00428,usr_1638,push_notification,18,0,False,wifi,146.4,4,11.9,False,False,act,True,0.5823
sess_00429,usr_2197,organic,19,0,False,cellular,198.0,1,13.3,True,False,browse,True,0.845
sess_00430,usr_1357,organic,17,1,False,cellular,343.1,1,3.7,False,False,browse,False,0.3742
sess_00431,usr_0114,widget,18,3,False,wifi,123.9,3,14.6,False,False,act,False,0.2996
sess_00432,usr_0473,organic,8,6,True,cellular,461.1,2,6.7,False,False,browse,True,0.8218
sess_00433,usr_1070,push_notification,9,0,False,wifi,72.9,3,31.7,False,False,act,False,0.4918
sess_00434,usr_0732,organic,7,3,False,wifi,164.7,2,4.6,False,False,act,True,0.5428
sess_00435,usr_2379,organic,13,5,True,cellular,200.4,2,7.4,False,False,browse,True,0.7899
sess_00436,usr_1088,organic,10,3,False,cellular,344.2,1,12.3,False,False,browse,False,0.5192
sess_00437,usr_0157,organic,18,2,False,wifi,329.6,2,20.5,True,True,browse,False,0.3108
sess_00438,usr_0445,organic,7,5,True,wifi,129.7,3,15.0,True,True,act,True,0.8467
sess_00439,usr_2444,push_notification,15,5,True,wifi,194.1,2,168.0,False,False,browse,False,0.2705
sess_00440,usr_1780,organic,11,6,True,cellular,293.4,3,4.7,False,False,browse,False,0.3312
sess_00441,usr_1416,organic,6,1,False,cellular,64.7,1,1.1,False,False,act,True,0.6159
sess_00442,usr_1285,organic,11,3,False,cellular,214.5,1,50.9,True,True,browse,True,0.5945
sess_00443,usr_1788,push_notification,15,5,True,wifi,141.0,2,18.6,True,False,act,True,0.6089
sess_00444,usr_2484,organic,10,1,False,wifi,378.0,2,32.7,False,False,browse,False,0.2831
sess_00445,usr_2095,widget,18,4,False,wifi,255.0,1,9.5,False,False,browse,False,0.261
sess_00446,usr_0474,push_notification,13,0,False,cellular,134.7,1,65.3,True,False,act,True,0.5824
sess_00447,usr_1578,organic,20,1,False,wifi,235.8,3,19.9,False,False,browse,False,0.3797
sess_00448,usr_2362,push_notification,16,6,True,wifi,117.7,2,5.1,False,False,act,True,0.8313
sess_00449,usr_0779,push_notification,19,5,True,wifi,136.8,1,54.6,True,True,act,True,0.8342
sess_00450,usr_1044,organic,21,5,True,cellular,373.0,1,14.9,False,False,browse,False,0.5504
sess_00451,usr_0182,organic,7,1,False,wifi,105.1,2,24.3,False,False,browse,True,0.5263
sess_00452,usr_1787,widget,5,3,False,wifi,194.1,3,10.1,False,False,act,True,0.7997
sess_00453,usr_0007,widget,15,1,False,wifi,59.5,1,61.6,True,False,act,True,0.8446
sess_00454,usr_2130,organic,6,1,False,wifi,72.7,3,1.1,False,False,act,False,0.5251
sess_00455,usr_2206,widget,9,3,False,cellular,154.1,1,4.4,True,False,browse,False,0.5193
sess_00456,usr_0808,push_notification,19,3,False,wifi,88.2,3,13.2,False,True,act,True,0.84
sess_00457,usr_1492,widget,14,6,True,cellular,49.0,2,4.8,True,False,act,True,0.6119
sess_00458,usr_1767,organic,22,2,False,wifi,328.0,1,15.6,False,False,browse,False,0.3277
sess_00459,usr_0287,widget,18,3,False,wifi,360.6,1,60.7,False,False,browse,False,0.2924
sess_00460,usr_1353,organic,19,0,False,wifi,120.5,3,10.0,True,False,act,False,0.3343
sess_00461,usr_1286,push_notification,20,5,True,wifi,138.0,5,128.0,False,False,act,True,0.5659
sess_00462,usr_0511,organic,14,3,False,cellular,219.5,1,14.4,False,False,browse,False,0.2797
sess_00463,usr_1231,organic,11,0,False,wifi,49.7,2,5.7,False,False,act,True,0.8043
sess_00464,usr_2078,organic,12,6,True,cellular,185.4,1,29.0,False,False,browse,False,0.4762
sess_00465,usr_1267,push_notification,17,6,True,wifi,120.5,3,46.6,True,True,act,False,0.5986
sess_00466,usr_1673,organic,23,0,False,wifi,342.4,5,5.9,False,False,browse,True,0.6348
sess_00467,usr_1337,organic,21,6,True,wifi,220.8,1,69.5,True,False,browse,False,0.5073
sess_00468,usr_1649,widget,20,1,False,wifi,277.8,1,8.2,True,False,browse,False,0.313
sess_00469,usr_1212,push_notification,22,4,False,wifi,120.6,2,2.4,False,False,act,False,0.5107
sess_00470,usr_2271,push_notification,17,6,True,cellular,115.4,3,86.1,False,True,act,True,0.8305
sess_00471,usr_0522,widget,8,6,True,cellular,254.0,1,21.8,False,False,browse,False,0.5833
sess_00472,usr_0786,organic,21,4,False,wifi,118.3,2,73.9,False,True,act,True,0.8832
sess_00473,usr_1723,organic,0,2,False,cellular,158.1,3,18.1,False,True,act,True,0.6896
sess_00474,usr_1553,push_notification,17,3,False,wifi,149.0,2,2.8,True,False,act,True,0.8135
sess_00475,usr_0713,widget,13,2,False,wifi,305.7,1,3.9,False,False,browse,False,0.2608
sess_00476,usr_2332,organic,13,4,False,wifi,165.1,2,6.8,False,False,browse,False,0.3186
sess_00477,usr_1233,organic,8,6,True,wifi,322.6,2,8.2,True,False,browse,False,0.4931
sess_00478,usr_1664,organic,19,3,False,wifi,177.0,3,9.5,True,False,act,True,0.6808
sess_00479,usr_2245,widget,7,4,False,wifi,165.2,3,14.5,False,False,act,True,0.8559
sess_00480,usr_0002,organic,19,1,False,wifi,197.1,1,13.5,True,True,browse,False,0.5856
sess_00481,usr_1245,widget,16,3,False,wifi,98.1,1,40.3,False,False,act,True,0.8451
sess_00482,usr_1176,push_notification,2,1,False,wifi,148.6,1,7.7,True,False,act,True,0.8113
sess_00483,usr_0861,organic,21,0,False,wifi,272.0,3,17.2,False,True,browse,False,0.3292
sess_00484,usr_1761,organic,12,0,False,wifi,348.3,1,6.5,False,True,browse,False,0.4971
sess_00485,usr_2376,organic,21,5,True,wifi,169.9,2,23.7,False,False,browse,False,0.2678
sess_00486,usr_2485,push_notification,6,4,False,wifi,178.0,1,33.7,False,False,browse,False,0.4785
sess_00487,usr_1320,organic,11,0,False,cellular,322.4,2,3.8,False,False,browse,False,0.4919
sess_00488,usr_1905,widget,7,2,False,wifi,395.4,1,45.8,True,False,browse,False,0.4878
sess_00489,usr_1810,push_notification,16,1,False,cellular,152.2,1,2.1,False,True,act,True,0.6355
sess_00490,usr_1812,widget,1,2,False,wifi,421.7,5,27.3,False,False,browse,True,0.8156
sess_00491,usr_0876,push_notification,14,1,False,cellular,150.1,2,7.4,True,True,act,True,0.7822
sess_00492,usr_2094,organic,20,6,True,wifi,48.2,2,8.2,True,False,act,True,0.7637
sess_00493,usr_1939,push_notification,17,5,True,wifi,138.2,4,24.2,False,False,act,True,0.841
sess_00494,usr_0696,push_notification,22,5,True,cellular,52.4,2,10.3,False,False,act,False,0.5472
sess_00495,usr_0348,widget,20,0,False,wifi,148.2,1,93.2,False,True,act,True,0.6135
sess_00496,usr_1163,push_notification,19,2,False,cellular,151.8,2,20.4,True,False,act,False,0.5667
