session_id,user_id,entry_point,time_of_day,day_of_week,is_weekend,network_type,scroll_velocity,first_tap_depth,session_gap_hours,previous_session_converted,regional_event_active,user_cohort,intent_label,converted,dwell_seconds,exploration_depth,returned_within_24h,session_value_score
68170fcd-de10-4adc-9577-4bfee07dfb98,721ad98a-a989-43f7-b830-62c4f99e2ae2,organic,18,0,False,wifi,84.1,3,17.6,True,False,regular,act,True,137.2,1,False,0.3886
748618d8-8ce9-41cb-98bf-49b786ba2ab1,c7b75cc8-ca62-4d6b-8006-528946dab9bd,organic,8,1,False,cellular,198.9,1,15.2,True,False,casual,browse,False,391.1,7,False,0.3356
a8ed313a-56b4-4531-9823-5db37b9c32dc,aaef8062-b2a2-441f-bc60-f79931be6da4,push,16,5,True,wifi,77.2,2,4.8,True,False,casual,act,True,213.2,1,True,0.6266
6590bd7a-8869-48ef-859a-418904b4b862,e6374276-a68a-4be4-aac5-61df98baa8c6,push,8,2,False,wifi,209.7,1,63.4,False,False,casual,browse,False,158.4,9,False,0.2592
1c099627-ceeb-44c5-8d95-631a660e8777,d848c829-874b-48de-b7b6-457aa78d7353,organic,19,4,False,cellular,54.5,3,24.9,True,False,regular,act,True,192.9,3,True,0.6564
d15fb5cb-6ba4-47e8-a237-b5b235506a0e,8ee2849b-bab0-4f8b-9f96-39fae39ecfe4,organic,18,0,False,cellular,278.2,2,19.7,False,False,regular,browse,True,171.1,6,True,0.7055
62e4d73c-50ea-434d-aa9b-3f98c578c221,760644f5-04cb-4896-877a-b05152823b6c,organic,12,5,True,cellular,292.8,3,9.4,False,False,regular,browse,False,156.5,6,False,0.1982
faa29fac-30e7-4e98-9002-8e751492ba7c,49252a4e-98c8-4436-b426-21bab3abd01f,organic,19,5,True,wifi,211.8,2,0.7,True,False,casual,browse,False,263.4,6,False,0.2517
fc868b54-7eb7-4e0c-a7a8-8584bee0e63b,8ee2849b-bab0-4f8b-9f96-39fae39ecfe4,organic,5,6,True,wifi,369.5,1,5.3,False,False,regular,act,False,66.0,6,True,0.353
e5e43826-32af-4e8a-a9cc-1121d19e404d,399e93ca-7072-4ba1-aec0-ba622edcebb9,push,5,6,True,wifi,102.3,1,8.1,True,False,casual,act,True,179.4,5,False,0.4897
b2828625-9e90-4cee-a97c-2d4e0cecfccf,557d203f-3487-4db8-852b-79db1fd34e0d,push,7,6,True,wifi,44.9,4,15.0,False,True,power,act,False,110.1,1,False,0.075
c3f99be2-e2c4-4eaf-8aac-07c8f87e6eb7,98dad5ec-2f43-44db-af45-84c2f7da8397,widget,19,5,True,cellular,226.5,3,5.2,False,False,casual,browse,True,247.2,9,True,0.8036
97fd3b50-f0f6-4e6b-95e2-9e3b06b80038,9f11ec81-3d32-45d4-9dfb-166f1769cdde,organic,5,2,False,wifi,404.3,1,6.9,False,False,regular,browse,False,80.3,5,False,0.1402
82e838f2-47b9-4c78-aa2c-1684bf97c322,0d894e96-768b-45a7-85e8-91fcc5a2d12a,organic,13,4,False,wifi,343.0,1,2.7,False,True,power,browse,False,274.2,10,True,0.5371
68f81cd0-1c20-4adc-a387-1f48c745dde4,ce1c60e8-b32a-441a-833d-3380f4542963,organic,9,5,True,cellular,298.4,1,168.0,False,False,power,browse,False,457.1,7,False,0.3686
4e007e0e-ca3d-4fe5-bcc2-a120688aad18,ee2a47b4-93b8-452d-afe3-def033e5a017,organic,19,4,False,cellular,361.0,1,17.6,False,False,casual,browse,False,89.0,7,False,0.1845
80bde1cc-7803-4cd4-b513-8c105ba7af62,9848f20c-fda4-4f12-97f7-4aa1dc5fa7b8,organic,8,6,True,wifi,432.4,1,1.5,True,False,regular,browse,False,418.1,6,False,0.329
0c0f6ce7-6e5c-40eb-a14d-a19d28343d11,ba9ab3d3-bd8e-4d94-9084-78abbb78dadf,organic,16,0,False,wifi,347.2,1,3.2,True,False,casual,browse,False,184.7,10,False,0.2924
82c2bff0-1aaf-4570-8228-383afacc4d46,e7b15058-4a3d-4032-a9cc-81e8b075d7f1,organic,18,4,False,wifi,73.8,3,2.6,False,True,regular,act,True,276.2,4,True,0.7181
e13a5fe9-a2e1-4fd7-8529-e0afef8b4a10,f7d4817c-2bfe-4c05-987c-c110da5ee4ff,organic,0,5,True,wifi,330.8,1,9.6,True,False,casual,browse,True,341.2,4,True,0.7506
604adeac-c169-4935-a285-3824b5ac278c,8cc0abee-ee4d-41d8-ac8b-a39faafb7571,organic,13,4,False,wifi,225.4,1,30.0,True,False,new,browse,False,214.9,8,False,0.2674
dbb91fb5-9c82-44ee-b9e6-56ff5973c4a0,f546f36e-eeac-4c7f-a234-8885ca891104,organic,21,0,False,cellular,70.4,3,3.9,True,False,new,act,True,190.4,5,True,0.6952
40eb555a-3dd8-47e8-a4cd-99a9c2bf1b3e,dedb7b8b-bad0-4804-b89b-bde9c7fb29ed,organic,6,1,False,wifi,371.7,1,29.9,False,True,casual,browse,False,249.9,4,True,0.405
f4d5e93f-e974-4ae2-8f62-4505c524cbc0,f4c1e857-f411-4d1c-af03-ca59181fc2a4,push,11,0,False,wifi,375.0,1,10.7,False,False,regular,browse,False,548.5,5,True,0.5742
7771ad64-5baa-462e-8306-92cb6335562a,00d858af-9231-4195-bdc1-6535126ce6c4,push,11,0,False,cellular,221.4,1,7.6,False,False,casual,browse,False,393.4,7,True,0.5367
ab3cabb2-1f83-4c10-95a0-4487c86bf66d,fb5bf7d0-dcce-481a-bb8a-cedb739c6e93,widget,21,5,True,cellular,291.6,1,34.4,True,False,new,browse,True,149.4,4,False,0.4547
d7643516-4e2d-4f2e-a09f-42a9e2783b24,9d595bc3-b3c2-4335-b005-6cd095f140d9,organic,15,1,False,wifi,280.7,1,7.8,True,False,regular,browse,True,316.5,9,False,0.6382
85510b56-da9b-47c4-bc18-fc4a255c520c,b6c64bf1-f7e4-4c1a-8a25-799893692fa1,widget,19,6,True,wifi,336.6,1,6.3,False,False,casual,browse,False,502.6,9,True,0.6313
0cd44541-d781-47ae-87d7-07caee8dceac,a11b4126-35a6-4664-9bad-429a53737d52,push,19,1,False,wifi,87.5,2,31.1,False,False,regular,act,False,56.3,5,True,0.3282
17b0641f-b250-4f2e-b9b6-a80c532eb806,0955a0ff-0b99-4ff9-9086-cd6c2a0f6a47,push,9,6,True,cellular,262.7,1,7.9,False,False,casual,browse,False,221.1,10,False,0.3106
21ef9e61-fdc8-48a4-bc38-69714894adce,2fed72ed-ef5a-4cff-aaf4-681da884afeb,widget,11,2,False,cellular,321.6,1,4.9,False,False,regular,browse,False,481.2,4,False,0.3206
c3ddd1d7-5ae9-4ea0-a7df-bd3ff28dd031,991ab415-ff37-4e37-b714-0b42a8d884e6,widget,8,2,False,wifi,402.6,1,45.4,False,False,new,browse,False,448.6,6,False,0.3443
23a1c5a8-b031-41be-bcb5-48c4a707ed8b,39403be7-23e9-41d0-b5ff-91a8d1f28c34,push,18,4,False,cellular,72.3,3,4.8,False,False,casual,act,True,124.4,2,True,0.6022
fae0893d-6aff-43e2-a900-9e8a139fa70e,f770c0e5-e111-4180-8eb1-2f0236db2a7a,push,21,0,False,wifi,88.9,3,11.0,True,False,new,act,True,75.2,5,True,0.6376
6e5dd9bb-89cf-484d-a227-56365e1cbab8,7b0f602c-8ad0-49ac-aec0-5249ecfd0ab2,push,5,2,False,wifi,303.1,1,9.8,False,False,casual,browse,False,444.7,6,False,0.3424
a5e31846-b690-4ef5-8d19-a695dea17dec,db3978e3-6040-448a-8401-86b8823ca010,widget,7,1,False,cellular,361.7,1,52.6,True,False,casual,browse,True,244.4,8,True,0.7822
6e1d2f63-73e2-4b29-8c02-a57e93667cb4,4c4e009d-6de5-4316-a30d-64c015e45340,organic,0,3,False,wifi,317.0,2,1.4,False,False,power,browse,False,414.2,10,False,0.4071
e652c07d-8484-4243-86c3-b65698ef7d4d,f8ad3698-a9ec-4bb8-be94-1e0c0deb5f14,push,12,2,False,wifi,115.0,4,34.4,True,False,new,browse,True,92.8,2,True,0.5864
89b1d09b-fa7b-4e88-8f2f-cd9fb6b47e21,a4456596-6c7c-44ce-bfa3-4054839072d0,push,19,4,False,wifi,118.5,4,34.6,False,False,casual,browse,True,38.6,2,True,0.5593
c51d9fd7-8151-453e-bf28-8dc13be2f11d,76765478-d31f-4959-81be-5db2a1a328c0,widget,23,5,True,wifi,204.3,1,16.4,False,False,regular,browse,False,229.3,6,True,0.4346
c75c9bd8-3249-41f6-b9e5-4e0d45be560c,7c3b024b-4f2d-4e1b-bb67-1bf8131fc2aa,widget,1,3,False,wifi,61.3,2,3.4,True,True,casual,act,True,108.7,3,True,0.6143
16a147f2-557c-4275-8fd2-fc890832b4cb,2ce38813-bba8-474d-8471-ba5dae46518b,organic,19,2,False,cellular,75.6,2,5.1,False,True,casual,act,True,116.5,1,False,0.3782
ec91e8f2-0947-4e54-926e-779ef5ffaeb0,b7ac2a76-840e-4a18-9275-eba46a077294,widget,10,0,False,cellular,279.6,3,21.8,False,True,casual,browse,False,481.2,7,False,0.3806
6af5c397-70c0-48de-8860-e9544a2f7a0b,aa87628c-5f40-48a0-ba6b-308864619b9b,organic,7,3,False,wifi,252.1,1,5.7,True,False,casual,browse,False,138.3,6,False,0.1891
f04a3e7b-8404-4e02-b5cc-87b73879bbf5,a30da7ae-c611-41ae-be36-8851b42e521b,push,20,5,True,wifi,124.0,2,31.5,True,False,casual,act,True,141.6,2,True,0.6108
9b3afb80-5057-4fe4-acbd-ba35ab88b870,9b481c0c-bf1e-4a00-b042-fd6ba820e0ee,push,19,3,False,cellular,49.5,4,7.6,False,True,casual,act,True,294.9,5,True,0.7474
d304f22c-9f08-4323-b0f5-8f9a0ec04e63,e77ff89c-94e6-4c42-bd1b-67bca3bbc730,organic,7,0,False,wifi,323.7,3,89.6,False,False,power,browse,False,335.3,7,False,0.3076
7d1f0b11-7ac5-4ee4-a253-d5542b73bd15,e1776f8c-2d90-4e59-afd6-9e4e78d2e357,organic,17,3,False,wifi,330.5,1,1.9,False,False,casual,browse,False,517.1,4,False,0.3386
86d328bb-69ff-4c4b-8315-717a0242afbc,e46fa4df-7683-4288-bbc6-ed3016cd1bfc,organic,8,2,False,cellular,342.1,1,6.5,True,False,new,browse,False,72.4,10,False,0.2362
e88f87f8-757d-465a-99ca-d12804b7a95d,3acb036f-e186-42b5-bb34-8ea125809755,widget,12,4,False,cellular,297.3,1,5.1,True,False,power,browse,False,63.0,4,True,0.3115
40f236cd-50a8-4225-9b8b-2ab4ce175a55,0c7096ab-a2fb-4ac3-bc00-28ac5986806f,widget,7,1,False,wifi,417.5,1,17.9,False,False,regular,browse,False,141.5,8,False,0.2308
37bad3c5-1331-4d59-8507-9626d4bd8b06,8c15c129-b65e-46ae-bb86-eaf6404ce619,push,7,3,False,cellular,92.3,3,38.1,True,False,casual,browse,True,230.9,4,True,0.6954
033a40de-ab50-49bb-ae85-e8ffdf8a6db4,7571a62a-8aef-4ecc-887b-6debaccdecd8,organic,17,4,False,wifi,341.4,2,1.4,False,False,power,browse,False,468.1,7,False,0.374
f6b331bf-282e-4f01-af21-5f2f1c168ae3,7ae13615-a10f-4292-b52f-d82bb1934a14,organic,16,4,False,wifi,133.7,3,7.9,True,True,power,act,True,155.3,4,True,0.6577
a743d7a7-4e35-4e68-a9bd-c5604f5c8550,5a6fc156-a2ac-4740-947f-572d7d599cd5,organic,8,6,True,wifi,309.0,1,7.0,False,True,new,browse,False,360.4,7,False,0.3202
218a5169-a860-4c9a-af60-b6e0933317b8,0d22e154-07b6-4687-89d4-0163c4900365,widget,18,5,True,wifi,80.6,1,3.5,True,True,regular,act,False,95.4,1,False,0.0677
bc200e80-f253-4763-947c-52449ad4f63d,9ac266f9-8366-4c06-a157-e5df76009297,organic,18,2,False,wifi,305.3,1,120.2,False,False,regular,browse,False,312.7,8,False,0.3164
f58bc873-32c3-4406-9d57-b2cdfe8eea56,09c6a28c-3d51-4e23-ac48-4e8ed8cf16d7,push,19,5,True,wifi,67.7,2,3.6,False,False,casual,act,False,52.8,3,True,0.2864
9a16ea2a-27b5-4509-9117-f37b9e52b597,61338dc5-0166-4ea2-8043-e834ca46ce4f,push,19,4,False,cellular,102.1,1,167.5,True,False,casual,act,True,181.1,2,True,0.6305
b2fc2154-bdbb-4e9c-a6a9-56ecb424337d,03d8b63c-c44c-4b84-bd6b-75e316df68dd,organic,18,3,False,cellular,89.0,4,59.0,True,False,regular,act,True,45.5,2,True,0.5628
e33cde41-6565-4042-aa11-ccdd74281a53,f2ad3cd3-20e4-4dc4-b37f-89c9acd95f41,organic,22,4,False,cellular,102.5,1,4.5,True,False,regular,act,True,140.1,2,True,0.61
2f371713-b4e3-460b-8af0-3758ca15c3fe,5e32b02f-aec3-4bef-80b6-277770fc260c,organic,19,3,False,wifi,256.3,1,10.5,False,False,casual,act,False,230.0,10,False,0.315
cf594ca3-bc6a-4d82-af1a-fa56c6f6871f,bac247c7-391a-41d3-b5c9-a62fcbdbf345,organic,18,5,True,wifi,274.5,1,11.8,True,False,new,browse,False,422.9,6,True,0.5314
bcb9b29a-cab7-4824-8221-cb7ae41ebf5a,1dcce9fe-7fb9-42ce-a8f5-a9f5d55d06cb,widget,17,5,True,wifi,138.7,1,1.9,False,False,new,browse,False,116.0,5,False,0.158
eb6db5a4-c093-4888-be73-ec38f5bfa4a3,af1a03e6-bcca-439c-a2f0-eaaea1ad352a,organic,16,2,False,wifi,395.9,2,7.2,False,False,power,browse,False,522.5,5,True,0.5612
0a47dac2-08f8-4e3f-9b9c-f901747a33fd,f3a3f60e-d238-4b45-a74b-47290a70d281,organic,13,1,False,wifi,226.1,2,57.3,False,False,power,browse,False,258.1,4,False,0.209
2075f43d-04de-4df4-9949-aa66d5fe0a7b,9ec0f827-ec9c-4e3c-95f9-16ac8e65b921,widget,17,0,False,cellular,217.9,2,34.3,False,False,regular,browse,False,215.8,5,True,0.4079
9a00a038-cd2d-4f69-8694-8b53898783ee,22528c09-3e46-4681-9796-7bfb0fe5ef94,organic,17,5,True,cellular,281.6,1,9.8,True,False,new,browse,False,504.1,7,False,0.392
2744b459-5a7e-4533-87eb-14227bdfb196,89d59850-e077-40d4-a8e3-aae9ebfe1bef,organic,6,4,False,cellular,75.3,3,43.8,True,True,regular,act,True,73.4,5,True,0.6367
287b8658-d23d-446a-b007-6a4a10e0d0c0,1dcce9fe-7fb9-42ce-a8f5-a9f5d55d06cb,widget,7,1,False,cellular,388.8,1,11.0,False,False,new,act,False,135.9,9,False,0.248
e19b4070-8328-4b4b-b4f9-25a686e6d8b4,8d0c29b8-23ed-4123-adb3-332880a61317,push,4,4,False,cellular,288.8,1,1.7,False,False,casual,browse,False,227.5,10,False,0.3137
b4698456-b810-4d76-be9e-63186f1e3e96,9b5c4839-243b-4547-ba61-d24f1618c5b8,organic,3,3,False,wifi,251.5,1,2.0,True,False,new,browse,False,364.4,6,True,0.5022
7aeb2e1c-defc-4500-b470-087bb86dee2f,8a5074f6-5084-49d7-a2a8-5eea90a80d32,widget,21,1,False,cellular,79.8,3,23.8,True,False,regular,browse,True,280.9,2,True,0.6804
abda0ef7-54a3-4710-b6a1-4c85730a93f5,5f147ab3-408e-42dc-b468-d206d9769d8f,push,13,5,True,wifi,239.2,2,3.8,False,False,casual,browse,False,244.8,7,False,0.2624
b8702d14-2301-4bd3-b755-0099a1ef0549,b5bd8a60-63ad-451b-a49f-6107f9e0512d,organic,19,5,True,cellular,238.9,1,5.4,False,False,regular,act,False,423.8,5,False,0.3119
d35beeac-5582-45d5-ae7a-62acdb7c5b5c,aa87628c-5f40-48a0-ba6b-308864619b9b,push,12,1,False,wifi,116.7,3,15.9,False,True,casual,act,True,50.9,3,True,0.5854
2bd29a0d-87de-4b33-bf8a-54530a564dbe,8986483c-1297-492d-97cb-a1ed230e53d1,organic,18,6,True,wifi,403.6,1,12.8,False,False,regular,browse,False,288.8,5,False,0.2444
67328edb-212c-4914-987b-25235ed43f73,011f343d-c6f7-4f1d-9941-032413718be1,organic,14,5,True,cellular,303.8,2,19.4,False,True,new,browse,False,93.7,10,True,0.4468
087a5f76-a66d-4171-a89c-938f2d08c724,156b9b51-6377-48d6-a611-e152bb9e0591,organic,9,5,True,cellular,315.5,1,5.6,False,False,new,act,False,480.4,9,False,0.4202
178b38d6-0376-46fe-b7f8-fa5e0502c2df,e6eb4e3b-bd39-4e6a-a68c-656dd5743af9,push,18,2,False,wifi,80.2,4,1.9,True,False,casual,act,True,296.8,2,True,0.6884
6e2189a1-34ec-4d1b-aa77-89ab39e701ec,e7ad2902-885f-4af0-b361-3cde53b1910e,push,9,2,False,wifi,69.7,1,17.0,True,False,new,act,True,239.1,1,True,0.6396
c6ae16e4-33fb-4dd2-b880-ce8051241f66,7a9db9ed-1f1d-43bd-af0a-79fd5837d4a7,organic,14,2,False,cellular,327.1,1,19.6,False,False,regular,browse,False,494.8,4,False,0.3274
8604fac9-cbcd-4629-8abf-594f18b25bcb,9e174b48-9044-4512-9863-4f9418744ea6,organic,5,5,True,cellular,347.1,1,0.3,True,False,power,act,False,198.4,8,False,0.2592
0472befe-a76b-4b52-937d-2006e06cf87e,58caa9ad-2f6b-4f96-9602-6766ef1de367,organic,20,2,False,wifi,0.0,2,22.0,True,False,regular,browse,True,291.0,3,True,0.7055
7b124b03-761c-4f6d-85e4-152dfdb62eaa,962c72b9-299d-4e5a-886b-2b7fb98e4c13,push,17,2,False,cellular,85.7,3,8.3,True,False,casual,act,True,298.8,5,False,0.5494
ac233243-3ad0-4514-9331-170670ea7bd2,1770af79-e01b-453c-8677-7c803af7e492,push,6,3,False,cellular,83.8,3,168.0,True,False,casual,act,True,297.4,4,True,0.7287
20f12afc-11ad-4cb4-b89d-41e081b6aa4a,b4095cc5-1edf-4574-a6c7-65c1c8c522c6,widget,1,0,False,cellular,185.8,2,4.4,False,False,casual,browse,False,227.6,7,False,0.2538
b7a1fb1e-a816-416e-be48-f75caf4cb1ed,0dde5867-c475-42e2-8fea-1b42f56a8ab8,push,9,2,False,cellular,348.4,2,0.4,False,False,regular,browse,True,338.9,7,False,0.6095
a6d5527e-f7ca-4e94-a166-a940982a07db,53596391-9be2-4911-abf7-0a602484a933,widget,12,3,False,cellular,251.4,3,0.8,False,False,new,browse,False,181.3,7,False,0.2306
befb7907-0e1d-4376-b7dd-d4698501966f,2e7f978d-baf9-453e-a893-29ff6a559d39,widget,20,1,False,wifi,93.1,2,126.6,True,False,regular,act,True,134.3,1,False,0.3872
da21db96-b17c-4055-a479-b610e5cb69c6,a6087657-d072-4f8b-8f64-2a1ab5bf9d57,push,18,1,False,cellular,21.3,2,2.5,False,False,power,act,True,223.3,4,True,0.6917
45e75d4d-8905-48e5-9f8e-bf7a59f6ee4c,440a2682-d7cd-41b0-97ed-7f33b65586d8,organic,14,4,False,wifi,354.4,2,4.5,False,True,regular,browse,False,166.6,9,False,0.2633
ccea904a-4ff2-4dae-b1ec-c9747ea367c9,dfba9aa1-e63e-4889-88ab-b05e0d2a94b9,push,14,0,False,wifi,150.6,2,32.4,True,False,regular,act,True,141.0,2,True,0.6105
125f4fd7-52e0-4176-8c5b-f16425b07e35,d04117b5-9f5e-4172-99f6-775fbdcc7288,organic,20,2,False,wifi,21.8,3,2.2,True,False,power,act,True,146.7,5,False,0.4734
2cb0313a-d6b3-46c6-88a0-84d137b7d30c,4f989604-0f01-4608-913d-b9943139ad3d,widget,18,0,False,wifi,74.9,3,14.7,True,False,regular,act,True,236.9,3,False,0.4784
ab5bd31c-4b4f-4f72-87a4-64d2b3f49263,6c936e5c-d902-4021-b2df-679a4a8b2ec8,push,18,3,False,wifi,57.3,3,14.8,False,False,casual,act,True,183.7,3,True,0.6518
8c12b0ec-7dee-401d-b90c-9278be909731,2fc6a6f8-4c31-41c3-965b-3b84ac2577bf,push,20,1,False,wifi,153.3,3,18.0,True,False,regular,act,True,79.1,4,True,0.6196
c89f4c7a-ead0-4ef6-a12d-f9048145255b,b4925843-cb12-4183-9aab-ae0896fbf9a8,push,7,0,False,wifi,80.1,3,2.8,True,False,power,act,False,199.7,4,True,0.3798
f1ccfc77-a28e-4319-adfc-fd7c9486e7d3,75e59023-6bf9-4136-b55d-c2175b7e1568,organic,10,1,False,cellular,312.1,1,6.5,False,True,casual,browse,False,327.3,5,False,0.2636
6f1f091d-3e99-406f-9a3e-d4e812435671,58caa9ad-2f6b-4f96-9602-6766ef1de367,widget,7,5,True,wifi,442.7,2,0.7,True,False,regular,browse,False,366.8,6,True,0.5034
2d525217-c9b7-4bf3-982e-59e875d83a40,b549c544-1562-4108-bd7a-f5f16d0a83a1,organic,13,6,True,wifi,216.9,2,5.3,False,False,casual,browse,False,115.1,4,False,0.1376
a2ceb312-6c93-443a-b308-86f8b6d4ba70,f5cef4ec-c79b-4a1a-89b8-df7b9a81485c,widget,13,5,True,wifi,247.3,1,4.1,False,True,casual,act,False,469.8,10,True,0.6349
9beb4121-370c-45e7-ab31-ca4855eac3bd,f40eaa1a-2f11-4152-ae2a-d1b7e7b7cc80,push,18,2,False,wifi,95.5,4,4.2,False,False,power,act,True,40.8,3,True,0.5804
93d14cb8-7ded-4db6-b83e-345e5285dc4b,b4e810e6-0998-4975-ac82-60b3d4d87379,push,20,0,False,wifi,10.1,3,3.4,False,False,regular,act,True,47.8,1,False,0.3439
88fc2f18-b135-4a9f-b162-99ed084d71bd,96bea40a-96a2-473a-ae69-b3268d5941d9,organic,19,1,False,cellular,112.6,3,3.7,True,True,power,act,True,191.4,4,True,0.6757
b353be88-676a-466a-a158-05bcdf86b054,8a5074f6-5084-49d7-a2a8-5eea90a80d32,widget,14,1,False,cellular,344.4,2,40.2,True,False,regular,browse,False,179.2,8,False,0.2496
46cf5c0c-3f6b-47d3-a3b4-384b9d890c4f,0d7d80ba-1797-4d59-9117-53521e04e0a4,push,17,4,False,wifi,120.4,2,9.4,True,False,regular,act,True,187.3,4,True,0.6737
c3709ee3-beca-4473-b9c0-5495b22ea31a,6bb377d3-172a-4c70-954e-bac60011e3fb,push,16,4,False,wifi,93.7,3,55.8,True,False,power,act,True,37.2,3,True,0.5786
7337e47d-a2b2-4534-be4d-268c23e92668,9013845f-95ca-4e25-b602-65cfc632afbb,widget,18,1,False,cellular,50.3,3,6.1,True,True,regular,act,False,289.9,2,True,0.385
171b9e74-e066-428f-b30e-aef6ed87d0fd,f2fe20ee-32a7-4329-95e5-c0c6299bcba3,push,17,1,False,wifi,345.4,1,57.6,False,False,power,browse,False,476.9,7,False,0.3784
2338dee7-7468-4b2f-ba6c-d436d1125fcd,903f7327-890b-4d39-94fb-e149b2614581,push,3,5,True,cellular,268.8,1,26.0,False,False,power,browse,True,297.0,10,False,0.6485
7dc75659-8e0c-4fd4-a1ae-e62107130278,55e1c4d2-405c-43f7-b717-e2f180869ef5,widget,8,2,False,wifi,353.9,1,2.8,True,False,power,browse,False,211.6,6,False,0.2258
9dea6a7c-6e70-4ef8-b4b9-87640a0892e3,77bbbbe8-5596-44c9-918a-9b4bcd346ebc,push,23,0,False,wifi,26.3,2,34.5,True,False,regular,act,False,57.9,2,False,0.069
94c0a4c4-a148-4b7d-a570-8ae1c0a995c2,6b0176e3-7d47-41e8-aa2a-a7a2420bbac3,push,14,3,False,cellular,43.7,4,13.6,False,True,regular,act,True,185.1,2,True,0.6325
255532f0-0ff2-4bba-8c7f-401a7ca1e0ae,7e9b8f6c-ae24-4d96-94d8-614842c6b1ad,push,14,4,False,wifi,379.8,1,6.8,False,False,casual,act,False,368.1,10,True,0.584
03a7a663-11b6-43eb-a20d-13ec2296a6e0,d4895d65-768c-4b36-9d5e-22d618a0c1c2,push,15,2,False,wifi,252.9,4,22.2,False,False,regular,act,False,179.4,7,True,0.4297
25d0b744-654a-4176-ba25-5e7a17c83493,55d9b3ee-1973-4085-bb70-c28fbc623af4,push,19,3,False,cellular,143.4,4,3.5,False,False,regular,act,False,284.0,1,False,0.162
fafdc57f-2b46-4e07-857a-c120e6343251,0d1317fd-01b7-4208-a98f-ab370543734d,push,14,1,False,cellular,295.0,1,19.9,False,False,casual,browse,False,73.8,8,True,0.3969
198382be-6202-4bb6-8a03-5b08ac9bd567,3ceb15e8-cc62-4bbe-a6eb-4a827d4953a4,organic,20,2,False,wifi,136.6,1,3.4,False,True,power,act,False,102.8,2,True,0.2914
269d10fe-a141-4bd4-bfa6-efd0824b0a61,ec242c10-6e17-4bc7-85d9-033799195fe8,widget,13,0,False,wifi,310.9,3,69.6,True,False,regular,browse,False,206.7,9,True,0.4834
de1323c7-12e6-49fa-9ab2-71c84d9b1371,3719f2e9-138a-40ef-9dd8-067bdd7542eb,organic,10,0,False,wifi,428.3,2,3.0,True,False,regular,browse,False,94.3,4,False,0.1272
a25f0ea4-c398-4c64-982b-41ff92d70be8,3d1ee234-82b8-441a-8eaa-14e735f59ff7,organic,9,4,False,cellular,387.6,1,9.7,False,False,casual,browse,False,372.3,10,True,0.5861
dc016803-e213-4303-8f5a-0d5068677092,49399c32-cb4b-402e-83b7-ea426841d4a4,organic,3,0,False,wifi,393.9,2,8.7,False,False,casual,browse,False,356.1,10,False,0.378
d3cfa925-7671-4eda-8271-1b3119c5d4f0,694304ac-55ae-4d61-a05b-ede789b68d43,push,2,3,False,cellular,99.7,3,8.1,True,False,power,act,True,73.9,1,True,0.557
38c9fd30-cdad-451c-bfb8-806b44ea5628,b6c93b7e-f33c-4f29-8a37-514a063cc8dd,organic,12,2,False,cellular,457.8,1,3.0,False,True,casual,browse,False,276.9,6,True,0.4584
5a06310f-3277-4244-b2be-15029fa3bd58,7bb25ec3-104d-471d-85ab-c3951731913c,widget,8,4,False,wifi,303.3,2,5.0,False,False,regular,browse,True,325.2,4,False,0.5426
50f20c3a-9c20-4599-a296-93e64f73e1ac,56f29ccb-8893-4b5e-a013-4d209d2cb088,push,12,6,True,cellular,96.0,4,0.4,True,False,regular,act,False,30.2,2,True,0.2551
4a372b93-24ea-4105-b62c-28bc0c3d4c9f,cdb4f2b3-7fe7-43b8-b34b-dae5c84d0a49,organic,14,4,False,wifi,276.3,3,27.8,False,False,power,act,False,500.3,10,True,0.6502
456aa94f-c8fd-4b43-a8e2-52927b65f7d3,fc19668c-b56e-4f97-8fb5-3e049feb54e0,widget,8,6,True,wifi,279.4,2,6.2,False,False,regular,browse,False,313.5,10,True,0.5568
d6a8ca1d-b5fb-4f3d-ba37-2018b74f8eb6,9316d905-8d32-472a-bb0d-09d4ef091ead,widget,17,2,False,wifi,241.4,2,21.7,True,False,casual,browse,False,361.1,5,True,0.4806
f303078e-ee20-42bb-a04f-b6cf3417d426,80bd5d3f-ed69-4720-9b0b-9abc656ff2a6,organic,13,2,False,wifi,310.7,1,14.6,False,False,new,browse,True,161.3,4,True,0.6606
35ff9d14-4567-4d3f-ab87-619959a4c7aa,59ce22fe-c7b5-4172-bfe1-03b87cc70506,widget,12,1,False,cellular,379.2,2,8.8,False,False,casual,browse,True,119.6,9,True,0.7398
b0c3cda5-20f0-49db-9912-bba7900818e9,139ee794-8f8a-40df-9a5c-5588e084dc9a,organic,19,4,False,cellular,87.2,2,11.1,False,True,regular,browse,True,216.1,2,False,0.448
8bdf5391-d78b-44ed-81c8-73f435188cde,af0a2573-1c9d-4cbf-9bec-163ff5df41fa,widget,8,5,True,cellular,380.5,1,1.1,False,False,new,browse,False,322.9,6,True,0.4814
d26e9186-23e6-49f5-9717-62313321206f,bd83d121-7eba-4125-a615-0d257621e8ce,push,21,6,True,wifi,116.6,3,1.6,False,False,new,act,True,210.2,1,True,0.6251
5658f67b-18fc-44e4-98db-6dd3335443a3,aab2bd9a-40bc-4604-8232-404eba2b5574,organic,7,0,False,wifi,317.5,1,47.4,True,False,regular,browse,False,433.6,5,False,0.3168
